,loan_amnt,emp_length,home_ownership,inq_last_6mths,revol_bal,age,tag
224961,4000.0,1.0,1.0,1.0,3104.0,25.0,0.0
604192,14400.0,10.0,1.0,1.0,7130.0,46.0,0.0
829627,8500.0,10.0,1.0,0.0,8378.0,47.0,0.0
888523,8000.0,2.0,0.0,0.0,9909.0,25.0,1.0
177916,7875.0,2.0,1.0,0.0,8562.0,19.0,0.0
1526025,12800.0,4.0,0.0,1.0,5665.0,18.0,0.0
357736,10000.0,2.0,0.0,0.0,12549.0,20.0,0.0
47925,5600.0,2.0,0.0,2.0,5900.0,19.0,0.0
266979,4200.0,4.0,0.0,0.0,4227.0,21.0,0.0
961432,4000.0,4.0,0.0,0.0,4328.0,23.0,0.0
1622722,14000.0,3.0,0.0,2.0,3822.0,20.0,0.0
235855,7200.0,3.0,0.0,0.0,8783.0,22.0,0.0
269868,20000.0,2.0,0.0,0.0,20357.0,19.0,1.0
696511,25000.0,2.0,0.0,1.0,9449.0,20.0,0.0
950805,25000.0,5.0,1.0,0.0,16738.0,19.0,0.0
890615,20000.0,9.0,0.0,2.0,9492.0,27.0,0.0
632089,2500.0,6.0,0.0,0.0,14171.0,29.0,1.0
910270,14075.0,3.0,1.0,1.0,5923.0,34.0,0.0
54761,12000.0,0.0,0.0,1.0,5438.0,18.0,0.0
1405553,23000.0,10.0,1.0,0.0,8656.0,23.0,0.0
169452,15000.0,8.0,1.0,2.0,5487.0,38.0,0.0
1645979,6000.0,5.0,0.0,0.0,9939.0,22.0,0.0
49183,12000.0,7.0,1.0,0.0,15094.0,44.0,0.0
353552,9775.0,1.0,0.0,0.0,15621.0,22.0,1.0
1403381,25000.0,4.0,0.0,3.0,27320.0,21.0,0.0
944318,12000.0,0.0,0.0,2.0,16987.0,18.0,0.0
1163370,6000.0,10.0,1.0,1.0,21245.0,50.0,0.0
178203,3975.0,9.0,1.0,0.0,2214.0,23.0,1.0
942724,12000.0,10.0,0.0,1.0,39825.0,24.0,0.0
829335,20000.0,10.0,1.0,0.0,23112.0,36.0,0.0
7676,10000.0,2.0,0.0,2.0,12078.0,18.0,0.0
36248,4000.0,10.0,1.0,0.0,7994.0,45.0,0.0
618036,3875.0,4.0,1.0,1.0,8130.0,21.0,0.0
614092,14475.0,10.0,0.0,0.0,12346.0,24.0,0.0
1492504,35000.0,4.0,1.0,2.0,50210.0,24.0,0.0
411762,30000.0,5.0,0.0,3.0,24414.0,24.0,0.0
1336312,4900.0,10.0,1.0,0.0,6887.0,53.0,1.0
19039,6000.0,0.0,0.0,2.0,4942.0,30.0,1.0
1136194,10000.0,6.0,1.0,0.0,9494.0,31.0,1.0
362765,35000.0,5.0,1.0,0.0,68310.0,26.0,0.0
1029703,31800.0,6.0,1.0,1.0,966.0,40.0,0.0
166713,10500.0,6.0,0.0,2.0,12917.0,20.0,0.0
676538,24075.0,8.0,1.0,2.0,5820.0,22.0,0.0
725699,16000.0,10.0,1.0,0.0,23092.0,36.0,1.0
5725,13375.0,6.0,1.0,0.0,30834.0,18.0,0.0
966834,23850.0,10.0,0.0,1.0,27665.0,24.0,0.0
252267,1500.0,1.0,0.0,0.0,17051.0,21.0,1.0
906412,12000.0,0.0,0.0,1.0,6443.0,18.0,0.0
691350,21175.0,10.0,1.0,3.0,19553.0,39.0,0.0
8503,6000.0,4.0,0.0,0.0,2522.0,24.0,0.0
39592,28000.0,1.0,1.0,0.0,14990.0,21.0,0.0
344667,24950.0,0.0,1.0,4.0,27668.0,30.0,0.0
1568509,5000.0,2.0,1.0,4.0,9068.0,26.0,0.0
580857,35000.0,8.0,0.0,0.0,49847.0,26.0,1.0
485645,14000.0,10.0,0.0,0.0,18166.0,26.0,0.0
248128,5500.0,2.0,0.0,3.0,5473.0,25.0,1.0
908913,15500.0,6.0,1.0,1.0,11044.0,35.0,0.0
667584,20000.0,3.0,0.0,0.0,8271.0,20.0,0.0
856083,4500.0,8.0,0.0,1.0,7390.0,20.0,0.0
363554,7475.0,2.0,0.0,0.0,2442.0,18.0,0.0
845760,12000.0,3.0,1.0,0.0,22198.0,31.0,1.0
430051,25000.0,8.0,0.0,1.0,21145.0,23.0,0.0
150781,5650.0,5.0,1.0,2.0,2005.0,45.0,1.0
206704,6125.0,8.0,1.0,3.0,4934.0,34.0,0.0
557661,16500.0,10.0,1.0,0.0,14736.0,52.0,1.0
511808,17500.0,10.0,0.0,0.0,9203.0,42.0,1.0
1619724,26400.0,0.0,1.0,1.0,22040.0,25.0,0.0
1348837,5000.0,4.0,0.0,2.0,1118.0,24.0,0.0
436843,25000.0,9.0,0.0,1.0,25505.0,42.0,1.0
831897,18000.0,10.0,1.0,0.0,4047.0,23.0,0.0
1636402,18000.0,10.0,1.0,0.0,28769.0,48.0,1.0
836390,10000.0,2.0,1.0,0.0,9651.0,18.0,0.0
954747,27575.0,6.0,0.0,0.0,12746.0,21.0,0.0
853938,8000.0,10.0,1.0,1.0,17452.0,67.0,1.0
938901,10000.0,7.0,1.0,1.0,11370.0,42.0,0.0
427707,14700.0,8.0,0.0,1.0,12348.0,31.0,0.0
1139986,12000.0,10.0,1.0,0.0,14069.0,21.0,0.0
804021,25000.0,10.0,0.0,1.0,18362.0,22.0,0.0
1545519,7200.0,10.0,0.0,4.0,7300.0,33.0,1.0
94787,10000.0,8.0,1.0,0.0,9285.0,45.0,0.0
657375,13000.0,10.0,1.0,0.0,16584.0,27.0,0.0
1401956,4200.0,7.0,0.0,1.0,6437.0,25.0,1.0
882641,35000.0,9.0,1.0,1.0,34704.0,35.0,0.0
964579,8725.0,0.0,0.0,2.0,12226.0,18.0,0.0
930586,10000.0,10.0,1.0,1.0,9107.0,46.0,1.0
168324,20000.0,10.0,1.0,2.0,15864.0,20.0,0.0
5098,25000.0,3.0,0.0,0.0,17732.0,27.0,1.0
898128,15000.0,7.0,0.0,0.0,27183.0,20.0,1.0
58722,20000.0,8.0,0.0,0.0,7133.0,28.0,0.0
364042,14200.0,10.0,1.0,1.0,15710.0,61.0,1.0
89868,16000.0,10.0,1.0,0.0,12216.0,24.0,0.0
111255,18000.0,6.0,1.0,1.0,7660.0,54.0,1.0
672863,13025.0,3.0,1.0,0.0,3818.0,37.0,0.0
30605,10000.0,5.0,0.0,0.0,3267.0,20.0,0.0
397226,12000.0,2.0,0.0,2.0,4404.0,18.0,0.0
516301,35000.0,6.0,1.0,1.0,32415.0,26.0,0.0
28948,35000.0,10.0,1.0,1.0,51127.0,43.0,0.0
862555,21000.0,7.0,1.0,2.0,19532.0,21.0,0.0
416025,12000.0,10.0,1.0,1.0,9548.0,50.0,0.0
572291,16000.0,10.0,0.0,0.0,10926.0,33.0,0.0
91156,8000.0,1.0,1.0,0.0,27997.0,25.0,1.0
1383139,18000.0,10.0,1.0,1.0,24230.0,47.0,1.0
60631,14400.0,10.0,0.0,0.0,29925.0,23.0,0.0
696657,19200.0,0.0,0.0,1.0,4768.0,25.0,1.0
625406,15750.0,10.0,1.0,1.0,15761.0,57.0,1.0
1530940,20800.0,10.0,1.0,0.0,12022.0,48.0,0.0
521654,19075.0,9.0,1.0,2.0,10633.0,50.0,1.0
649940,13000.0,10.0,1.0,1.0,17638.0,33.0,1.0
143547,6225.0,4.0,0.0,1.0,2079.0,21.0,1.0
468782,18000.0,10.0,1.0,1.0,20483.0,29.0,1.0
846013,11500.0,0.0,1.0,1.0,7951.0,23.0,0.0
1139536,22000.0,10.0,1.0,0.0,13868.0,46.0,0.0
212225,28000.0,9.0,1.0,2.0,52426.0,32.0,0.0
95288,30000.0,10.0,1.0,0.0,39263.0,50.0,0.0
113136,10000.0,10.0,1.0,1.0,11470.0,34.0,0.0
927648,25000.0,10.0,0.0,0.0,32101.0,20.0,0.0
43375,10000.0,10.0,0.0,3.0,13254.0,24.0,1.0
844449,22000.0,5.0,1.0,1.0,2627.0,41.0,0.0
1119413,10000.0,10.0,0.0,0.0,2497.0,19.0,1.0
342957,6525.0,2.0,0.0,0.0,5212.0,29.0,1.0
981345,11000.0,8.0,1.0,2.0,5531.0,48.0,1.0
804943,3000.0,5.0,0.0,2.0,8989.0,24.0,0.0
698990,35000.0,5.0,1.0,0.0,33818.0,32.0,0.0
1408129,35000.0,3.0,0.0,1.0,5880.0,22.0,0.0
851786,19000.0,0.0,1.0,2.0,16951.0,42.0,1.0
980563,20000.0,10.0,1.0,0.0,22038.0,30.0,0.0
1311925,5000.0,2.0,0.0,1.0,9391.0,19.0,0.0
196288,18000.0,5.0,0.0,0.0,15751.0,21.0,0.0
526414,14000.0,2.0,0.0,1.0,6240.0,36.0,1.0
42250,7000.0,2.0,1.0,0.0,2914.0,35.0,0.0
490218,13500.0,3.0,1.0,0.0,14394.0,26.0,1.0
321013,20000.0,0.0,0.0,0.0,2799.0,22.0,1.0
1404786,15000.0,10.0,0.0,1.0,11223.0,22.0,0.0
1583962,20000.0,1.0,0.0,0.0,20562.0,26.0,1.0
975225,20500.0,8.0,1.0,1.0,16956.0,48.0,1.0
1167958,17675.0,7.0,0.0,0.0,2941.0,20.0,0.0
896517,8875.0,10.0,0.0,0.0,18202.0,27.0,0.0
817499,30000.0,3.0,1.0,2.0,7337.0,48.0,1.0
228438,10625.0,6.0,0.0,1.0,7145.0,25.0,0.0
1130261,8000.0,10.0,1.0,3.0,31778.0,37.0,0.0
845492,20000.0,4.0,1.0,0.0,20134.0,28.0,0.0
909296,7000.0,5.0,0.0,4.0,6931.0,20.0,0.0
126832,11000.0,9.0,0.0,0.0,11071.0,28.0,0.0
19509,23000.0,8.0,1.0,0.0,11285.0,45.0,0.0
363892,10000.0,2.0,1.0,0.0,17795.0,38.0,1.0
1590006,10000.0,3.0,0.0,0.0,5547.0,21.0,0.0
514224,10000.0,5.0,0.0,0.0,11484.0,19.0,0.0
805716,12700.0,10.0,1.0,0.0,10539.0,56.0,1.0
412227,14000.0,3.0,0.0,1.0,14559.0,18.0,0.0
898675,15000.0,10.0,1.0,1.0,22330.0,29.0,1.0
60860,15000.0,0.0,1.0,0.0,12637.0,30.0,0.0
335420,12500.0,1.0,0.0,0.0,8887.0,18.0,0.0
40474,15000.0,4.0,1.0,3.0,16967.0,20.0,1.0
1239066,7000.0,1.0,0.0,3.0,3070.0,28.0,1.0
1526505,6000.0,10.0,0.0,1.0,19560.0,18.0,0.0
657354,20000.0,10.0,1.0,0.0,31611.0,37.0,1.0
148016,25000.0,8.0,1.0,4.0,3492.0,39.0,0.0
1416813,10000.0,10.0,1.0,0.0,34752.0,22.0,0.0
213698,16000.0,10.0,1.0,1.0,18811.0,34.0,0.0
757869,28000.0,10.0,0.0,0.0,27297.0,24.0,1.0
1401277,14800.0,10.0,1.0,1.0,20108.0,29.0,0.0
202656,33600.0,4.0,1.0,0.0,930.0,24.0,0.0
1525766,11450.0,10.0,1.0,2.0,52366.0,40.0,0.0
916230,20000.0,10.0,1.0,1.0,25400.0,20.0,1.0
681609,32000.0,2.0,1.0,0.0,11531.0,23.0,0.0
971710,9950.0,8.0,0.0,0.0,11677.0,30.0,0.0
1126465,4200.0,6.0,1.0,2.0,8277.0,28.0,0.0
128932,12000.0,10.0,1.0,0.0,30444.0,35.0,0.0
295545,17650.0,10.0,1.0,4.0,100208.0,51.0,1.0
73727,10000.0,10.0,0.0,0.0,6995.0,19.0,0.0
973150,9250.0,2.0,0.0,0.0,9289.0,19.0,1.0
914222,10000.0,1.0,1.0,0.0,6799.0,26.0,0.0
175851,13500.0,9.0,1.0,0.0,10345.0,20.0,0.0
575569,13000.0,10.0,0.0,1.0,4228.0,30.0,1.0
652129,18900.0,7.0,0.0,1.0,20718.0,19.0,0.0
239648,15000.0,10.0,1.0,1.0,64099.0,60.0,1.0
103661,15000.0,10.0,1.0,2.0,13320.0,44.0,0.0
246518,12400.0,6.0,1.0,1.0,5146.0,27.0,0.0
307164,16000.0,0.0,0.0,1.0,16927.0,18.0,0.0
1121992,20000.0,7.0,0.0,0.0,19831.0,28.0,0.0
934690,24000.0,10.0,1.0,0.0,33521.0,21.0,0.0
687101,12000.0,4.0,0.0,1.0,4716.0,19.0,0.0
612993,21000.0,2.0,1.0,2.0,32009.0,29.0,0.0
512180,9875.0,10.0,0.0,0.0,8228.0,18.0,0.0
547652,35000.0,10.0,1.0,1.0,23848.0,24.0,0.0
584096,12000.0,1.0,0.0,1.0,11703.0,19.0,0.0
344984,11525.0,8.0,1.0,0.0,5997.0,42.0,0.0
1451820,11200.0,10.0,0.0,0.0,11056.0,46.0,1.0
654714,24000.0,9.0,1.0,0.0,19424.0,21.0,0.0
38472,13000.0,0.0,1.0,1.0,11782.0,26.0,0.0
231616,16500.0,10.0,0.0,1.0,14185.0,26.0,0.0
991760,12000.0,2.0,0.0,0.0,10610.0,33.0,1.0
1404120,30000.0,0.0,1.0,0.0,30809.0,32.0,0.0
896922,28000.0,10.0,0.0,1.0,9783.0,35.0,1.0
625410,8000.0,3.0,0.0,1.0,4208.0,21.0,0.0
757016,28000.0,10.0,0.0,2.0,20926.0,44.0,1.0
846510,8000.0,3.0,1.0,0.0,9139.0,20.0,1.0
906686,19600.0,4.0,0.0,0.0,50052.0,18.0,0.0
205417,19200.0,10.0,1.0,2.0,7340.0,37.0,0.0
475747,20000.0,6.0,1.0,1.0,29277.0,27.0,1.0
585361,13375.0,4.0,1.0,1.0,3960.0,36.0,0.0
815196,10050.0,8.0,0.0,0.0,13927.0,26.0,0.0
1138362,24450.0,10.0,1.0,4.0,15356.0,29.0,0.0
251745,28000.0,10.0,1.0,0.0,0.0,40.0,1.0
1155485,21750.0,10.0,1.0,1.0,10180.0,47.0,0.0
38777,12000.0,10.0,1.0,0.0,22472.0,31.0,0.0
251140,3000.0,10.0,1.0,1.0,3044.0,52.0,1.0
569348,17000.0,10.0,1.0,1.0,12764.0,31.0,0.0
972400,5000.0,1.0,0.0,1.0,5226.0,18.0,0.0
1515334,15000.0,10.0,1.0,0.0,16622.0,45.0,0.0
1628496,4000.0,2.0,0.0,1.0,4088.0,23.0,1.0
1345259,33600.0,10.0,1.0,0.0,18776.0,45.0,0.0
445609,35000.0,4.0,1.0,0.0,30317.0,45.0,1.0
887397,15000.0,10.0,0.0,2.0,9155.0,28.0,0.0
104443,16000.0,2.0,0.0,1.0,17747.0,21.0,0.0
668395,24125.0,10.0,0.0,1.0,23228.0,26.0,0.0
861330,18775.0,6.0,1.0,2.0,13358.0,61.0,1.0
668857,5000.0,10.0,1.0,0.0,9744.0,50.0,0.0
1612825,14400.0,4.0,1.0,1.0,7807.0,28.0,0.0
833251,2800.0,10.0,0.0,0.0,9882.0,43.0,1.0
432367,22000.0,3.0,0.0,1.0,19703.0,18.0,0.0
187385,2700.0,0.0,0.0,1.0,8948.0,18.0,0.0
151282,20000.0,1.0,0.0,5.0,3571.0,19.0,0.0
560626,35000.0,3.0,1.0,0.0,103579.0,21.0,1.0
1378720,4800.0,6.0,0.0,0.0,7590.0,26.0,0.0
255272,2000.0,0.0,1.0,0.0,1284.0,44.0,1.0
1105313,12000.0,10.0,1.0,2.0,0.0,67.0,1.0
1358949,3000.0,1.0,0.0,0.0,2813.0,19.0,0.0
521257,15000.0,6.0,1.0,1.0,26819.0,35.0,0.0
1566227,17475.0,0.0,1.0,1.0,11804.0,19.0,0.0
86124,16000.0,8.0,1.0,0.0,11281.0,38.0,0.0
242419,8000.0,8.0,1.0,0.0,6522.0,39.0,0.0
926457,6000.0,2.0,0.0,0.0,8525.0,32.0,1.0
1515969,5300.0,0.0,0.0,1.0,5130.0,18.0,0.0
1288112,14400.0,10.0,0.0,0.0,11339.0,25.0,1.0
535201,7700.0,1.0,1.0,0.0,7658.0,32.0,0.0
940509,12375.0,6.0,1.0,2.0,8239.0,27.0,0.0
1517355,9525.0,10.0,1.0,0.0,3676.0,32.0,0.0
1055961,20000.0,10.0,1.0,0.0,29905.0,43.0,0.0
465449,29900.0,10.0,0.0,0.0,9257.0,27.0,0.0
814849,7200.0,2.0,1.0,0.0,5381.0,47.0,1.0
69974,35000.0,1.0,1.0,0.0,44365.0,26.0,0.0
936567,15000.0,10.0,0.0,1.0,15099.0,41.0,1.0
238628,7500.0,2.0,0.0,0.0,37910.0,38.0,1.0
1116757,7500.0,10.0,0.0,0.0,7224.0,29.0,0.0
732824,5000.0,10.0,1.0,0.0,11441.0,36.0,1.0
70595,8400.0,10.0,0.0,2.0,11424.0,18.0,0.0
275185,8800.0,0.0,1.0,0.0,0.0,45.0,1.0
101467,10000.0,3.0,0.0,1.0,18972.0,19.0,0.0
860701,18000.0,0.0,0.0,1.0,23612.0,24.0,1.0
888844,6500.0,2.0,0.0,1.0,4476.0,23.0,1.0
817762,9200.0,10.0,1.0,1.0,9507.0,42.0,0.0
867770,20000.0,0.0,0.0,3.0,19021.0,18.0,0.0
1608336,6000.0,10.0,1.0,1.0,10288.0,33.0,0.0
313838,10000.0,10.0,1.0,0.0,13414.0,44.0,0.0
327654,2400.0,6.0,0.0,1.0,3449.0,18.0,0.0
257540,12000.0,4.0,1.0,1.0,6969.0,31.0,0.0
1535293,17600.0,2.0,1.0,0.0,11862.0,27.0,1.0
315813,4000.0,9.0,0.0,0.0,9208.0,21.0,0.0
303018,18000.0,3.0,0.0,2.0,5095.0,20.0,0.0
296731,16000.0,3.0,1.0,0.0,20932.0,28.0,0.0
31211,18000.0,4.0,0.0,2.0,3355.0,22.0,1.0
1646511,10000.0,0.0,0.0,2.0,5641.0,18.0,0.0
921905,25000.0,1.0,1.0,0.0,35713.0,36.0,0.0
908582,8000.0,4.0,0.0,0.0,4751.0,34.0,1.0
585058,13600.0,5.0,1.0,4.0,7885.0,41.0,0.0
573742,34750.0,4.0,1.0,2.0,19620.0,41.0,0.0
387804,5500.0,10.0,0.0,1.0,28590.0,27.0,0.0
1423917,20000.0,5.0,0.0,0.0,10575.0,38.0,1.0
317665,13325.0,10.0,1.0,1.0,10531.0,50.0,0.0
366367,8200.0,3.0,1.0,3.0,29075.0,52.0,1.0
247256,6000.0,0.0,0.0,1.0,9139.0,23.0,1.0
1588388,32000.0,4.0,1.0,1.0,845.0,31.0,0.0
88092,7900.0,6.0,1.0,3.0,3266.0,61.0,1.0
547929,6000.0,1.0,1.0,2.0,18264.0,35.0,0.0
257147,6875.0,0.0,1.0,2.0,3640.0,41.0,1.0
512447,20000.0,0.0,1.0,0.0,7947.0,45.0,1.0
635644,30000.0,1.0,1.0,0.0,13123.0,22.0,1.0
1640706,13000.0,10.0,0.0,1.0,29469.0,32.0,0.0
906162,16000.0,5.0,1.0,1.0,17611.0,21.0,0.0
855309,9950.0,1.0,0.0,0.0,6646.0,23.0,1.0
967599,12000.0,0.0,0.0,0.0,20060.0,24.0,1.0
19101,32000.0,10.0,0.0,0.0,22601.0,41.0,1.0
1194303,32000.0,10.0,1.0,0.0,39008.0,36.0,1.0
898567,8000.0,10.0,1.0,0.0,6728.0,30.0,0.0
1458752,15000.0,7.0,1.0,0.0,20771.0,19.0,1.0
1378095,16000.0,3.0,1.0,1.0,147066.0,37.0,1.0
898934,24000.0,10.0,1.0,0.0,21144.0,33.0,0.0
114429,3475.0,7.0,0.0,2.0,4094.0,20.0,0.0
867730,11100.0,10.0,1.0,0.0,18995.0,35.0,1.0
60012,19125.0,6.0,0.0,0.0,3487.0,20.0,0.0
977549,3500.0,10.0,1.0,2.0,4909.0,44.0,0.0
887210,22000.0,10.0,1.0,0.0,32438.0,29.0,0.0
954505,10000.0,3.0,0.0,0.0,3969.0,35.0,1.0
49483,11200.0,7.0,0.0,1.0,19534.0,21.0,0.0
71266,20825.0,2.0,0.0,0.0,9737.0,21.0,0.0
141683,5725.0,3.0,0.0,2.0,4323.0,19.0,0.0
665310,4000.0,3.0,0.0,0.0,1024.0,32.0,1.0
241692,2000.0,2.0,0.0,0.0,18608.0,19.0,0.0
1188188,20000.0,6.0,1.0,2.0,23877.0,36.0,1.0
609270,10000.0,10.0,0.0,0.0,8571.0,23.0,1.0
541615,10400.0,1.0,0.0,0.0,11286.0,19.0,0.0
449668,12000.0,3.0,1.0,0.0,27107.0,26.0,0.0
250386,35000.0,2.0,1.0,0.0,26717.0,19.0,0.0
295243,21000.0,4.0,0.0,0.0,6816.0,19.0,1.0
17365,14000.0,6.0,0.0,2.0,1104.0,24.0,0.0
1374358,10000.0,4.0,1.0,0.0,26090.0,40.0,0.0
901061,6400.0,7.0,0.0,0.0,6226.0,20.0,0.0
1423437,5000.0,7.0,1.0,0.0,14971.0,28.0,0.0
157335,10000.0,0.0,0.0,2.0,10475.0,18.0,0.0
268484,24250.0,0.0,0.0,0.0,28056.0,31.0,1.0
829670,8000.0,10.0,1.0,0.0,13422.0,62.0,1.0
908358,30000.0,6.0,1.0,1.0,25771.0,33.0,0.0
439561,15000.0,1.0,1.0,0.0,1392.0,40.0,1.0
10120,4800.0,10.0,1.0,1.0,5919.0,24.0,0.0
429902,13000.0,3.0,1.0,0.0,18183.0,57.0,1.0
569617,12000.0,1.0,0.0,1.0,12542.0,18.0,0.0
854726,23850.0,10.0,1.0,0.0,27346.0,53.0,1.0
858344,10000.0,10.0,0.0,2.0,7917.0,23.0,1.0
197828,1000.0,7.0,0.0,1.0,1927.0,19.0,0.0
385766,15500.0,8.0,1.0,0.0,9868.0,23.0,1.0
650693,10000.0,9.0,1.0,1.0,3860.0,27.0,0.0
1616013,10000.0,2.0,0.0,5.0,10541.0,19.0,0.0
922857,11500.0,10.0,0.0,0.0,11364.0,32.0,0.0
898725,10800.0,3.0,0.0,3.0,11166.0,18.0,0.0
685554,26925.0,5.0,1.0,3.0,12140.0,40.0,1.0
38861,21075.0,10.0,1.0,0.0,49133.0,20.0,0.0
195704,20175.0,8.0,0.0,0.0,10439.0,25.0,0.0
90555,13925.0,2.0,1.0,0.0,5076.0,27.0,0.0
261525,7750.0,1.0,1.0,1.0,23878.0,21.0,0.0
219582,28000.0,10.0,0.0,0.0,23769.0,20.0,0.0
229865,15000.0,7.0,0.0,0.0,3951.0,19.0,0.0
1582336,15000.0,7.0,0.0,0.0,2691.0,19.0,0.0
828487,7000.0,10.0,1.0,1.0,29146.0,42.0,0.0
1588136,5975.0,10.0,1.0,3.0,64215.0,41.0,1.0
1586668,7500.0,10.0,1.0,0.0,14438.0,51.0,0.0
443590,25200.0,2.0,1.0,0.0,14681.0,21.0,0.0
650479,12750.0,0.0,0.0,1.0,18638.0,18.0,0.0
866031,6800.0,10.0,0.0,0.0,7030.0,42.0,1.0
224666,35000.0,2.0,1.0,2.0,28281.0,48.0,1.0
97052,18000.0,10.0,1.0,0.0,7806.0,45.0,1.0
1608108,3000.0,2.0,1.0,0.0,7581.0,42.0,1.0
520380,29000.0,10.0,0.0,0.0,17116.0,21.0,0.0
1336019,10000.0,0.0,1.0,1.0,12203.0,42.0,1.0
276401,2000.0,8.0,0.0,6.0,2999.0,22.0,0.0
874247,18000.0,8.0,0.0,1.0,10422.0,30.0,1.0
588053,15000.0,2.0,0.0,0.0,8783.0,20.0,1.0
875450,12000.0,8.0,0.0,1.0,4848.0,31.0,0.0
1576608,6650.0,3.0,1.0,0.0,3544.0,52.0,1.0
1634655,8000.0,4.0,0.0,0.0,3585.0,19.0,0.0
684013,9500.0,2.0,0.0,1.0,8574.0,21.0,0.0
109784,12000.0,6.0,0.0,0.0,9381.0,30.0,1.0
817899,5825.0,0.0,0.0,0.0,12060.0,18.0,0.0
501609,6000.0,1.0,0.0,2.0,55070.0,19.0,0.0
1348539,30000.0,10.0,1.0,0.0,6738.0,37.0,0.0
1416213,15000.0,10.0,1.0,5.0,3.0,30.0,1.0
41754,7525.0,10.0,1.0,1.0,10159.0,45.0,0.0
8562,20975.0,10.0,1.0,0.0,15634.0,20.0,0.0
1545574,7600.0,0.0,0.0,1.0,6488.0,18.0,0.0
38889,25000.0,7.0,0.0,1.0,13826.0,20.0,0.0
2540,2200.0,0.0,1.0,0.0,3788.0,23.0,0.0
129034,7200.0,1.0,0.0,2.0,12134.0,18.0,0.0
1435386,8375.0,10.0,1.0,0.0,17685.0,25.0,0.0
219829,12000.0,10.0,0.0,1.0,14756.0,29.0,0.0
899132,13250.0,1.0,0.0,2.0,3714.0,18.0,0.0
558028,15000.0,1.0,1.0,1.0,44722.0,23.0,1.0
1474416,15000.0,9.0,0.0,1.0,5979.0,46.0,1.0
576507,16750.0,10.0,0.0,0.0,11372.0,21.0,0.0
1533052,20000.0,2.0,0.0,0.0,25282.0,19.0,0.0
958013,35000.0,10.0,1.0,1.0,18878.0,36.0,0.0
198945,13925.0,10.0,1.0,1.0,7537.0,35.0,0.0
957860,8975.0,2.0,0.0,1.0,5321.0,21.0,0.0
819590,5000.0,7.0,1.0,1.0,15448.0,20.0,0.0
193845,28500.0,10.0,0.0,0.0,16541.0,25.0,1.0
26793,21075.0,3.0,0.0,1.0,12017.0,21.0,0.0
897035,14675.0,0.0,1.0,0.0,9648.0,32.0,1.0
1787,20000.0,10.0,1.0,0.0,26961.0,32.0,0.0
76896,13825.0,10.0,1.0,0.0,11283.0,38.0,0.0
125651,6000.0,8.0,1.0,0.0,6050.0,45.0,1.0
223164,28000.0,7.0,1.0,0.0,26615.0,43.0,1.0
942978,28100.0,4.0,1.0,0.0,5427.0,29.0,0.0
75687,15000.0,10.0,1.0,2.0,12739.0,19.0,0.0
677030,18000.0,2.0,1.0,0.0,36811.0,53.0,1.0
1578004,18000.0,3.0,1.0,1.0,10925.0,54.0,1.0
15522,10000.0,1.0,1.0,0.0,6970.0,18.0,1.0
72570,9550.0,4.0,0.0,0.0,12846.0,22.0,0.0
1156517,22075.0,1.0,0.0,0.0,12909.0,19.0,0.0
885138,8000.0,10.0,1.0,0.0,6412.0,23.0,0.0
1066671,24000.0,10.0,1.0,0.0,32304.0,28.0,1.0
1041948,5000.0,3.0,0.0,1.0,263.0,39.0,1.0
31928,1500.0,5.0,0.0,3.0,1924.0,41.0,1.0
814405,15000.0,10.0,1.0,1.0,19360.0,41.0,0.0
115709,10000.0,10.0,1.0,0.0,10084.0,53.0,1.0
842170,10500.0,9.0,0.0,1.0,10048.0,21.0,0.0
1059119,36000.0,10.0,1.0,0.0,85797.0,54.0,1.0
881749,21000.0,8.0,1.0,0.0,21229.0,29.0,1.0
399013,7200.0,8.0,1.0,1.0,6919.0,29.0,0.0
167964,32500.0,1.0,0.0,2.0,10369.0,19.0,0.0
222763,32000.0,10.0,0.0,2.0,11259.0,20.0,0.0
164754,15000.0,2.0,1.0,1.0,20718.0,51.0,1.0
1375834,13800.0,6.0,1.0,0.0,9805.0,44.0,1.0
264646,1200.0,3.0,0.0,1.0,684.0,22.0,0.0
386279,16000.0,6.0,1.0,1.0,19232.0,55.0,1.0
1379621,20000.0,4.0,1.0,1.0,12881.0,46.0,1.0
595695,5000.0,7.0,1.0,0.0,5136.0,40.0,0.0
494489,35000.0,4.0,1.0,0.0,17695.0,24.0,0.0
861434,3600.0,2.0,0.0,1.0,1008.0,18.0,0.0
872426,21000.0,7.0,0.0,2.0,22072.0,18.0,0.0
244361,35000.0,4.0,1.0,4.0,14288.0,33.0,0.0
381172,17250.0,10.0,1.0,0.0,18596.0,22.0,0.0
26187,15850.0,8.0,1.0,0.0,9230.0,49.0,1.0
859297,16000.0,10.0,1.0,0.0,11806.0,25.0,1.0
480774,11000.0,5.0,1.0,0.0,8892.0,37.0,0.0
814684,10000.0,10.0,1.0,0.0,12893.0,42.0,0.0
972716,4500.0,0.0,1.0,0.0,15173.0,47.0,1.0
311709,7500.0,10.0,1.0,1.0,5266.0,56.0,1.0
917506,3800.0,10.0,1.0,0.0,6662.0,29.0,1.0
161872,4075.0,1.0,0.0,1.0,3297.0,21.0,1.0
599677,12250.0,10.0,1.0,1.0,2300.0,49.0,0.0
688115,2000.0,8.0,1.0,0.0,7799.0,43.0,1.0
